# t (s)	mx ()	my ()	mz ()	E_total (J)	E_demag (J)	E_exch (J)	B_effx (T)	B_effy (T)	B_effz (T)	B_demagx (T)	B_demagy (T)	B_demagz (T)	B_exchx (T)	B_exchy (T)	B_exchz (T)
1.0000214724814698e-10	0.0006441165	0.0005706112	-2.6558018e-07	-7.6955953e-20	8.463797e-20	-1.6159392e-19	1.7620157e-05	1.6334641e-05	-1.5948899e-08	-5.0449407e-06	-3.6166166e-06	6.9849193e-09	2.2664899e-05	1.995132e-05	-2.188608e-08
1.1000442196776574e-10	-0.0006109672	-0.003064144	-1.5089784e-06	-7.6956755e-20	8.463808e-20	-1.6159484e-19	-1.561828e-05	-8.2607614e-05	-8.652569e-08	6.0729926e-06	2.5428482e-05	3.632158e-08	-2.1691434e-05	-0.00010803621	-1.215376e-07
1.2000444382798446e-10	-0.0032327748	-0.0013278695	-8.4261355e-06	-7.696123e-20	8.463848e-20	-1.6159971e-19	-8.910068e-05	-4.1118765e-05	-4.8673246e-07	2.4535137e-05	4.760339e-06	1.9883737e-07	-0.00011363579	-4.5879067e-05	-6.8498775e-07
1.3000155020272878e-10	0.005388103	0.01794794	-4.7273275e-05	-7.698583e-20	8.464196e-20	-1.616278e-19	0.00014167652	0.00048708246	-2.7265633e-06	-4.8929956e-05	-0.00014513772	1.1138618e-06	0.00019060622	0.0006322202	-3.838446e-06
1.400086391126709e-10	0.014815802	-0.00368731	-0.000266727	-7.712789e-20	8.465558e-20	-1.6178347e-19	0.00041239162	-7.164391e-05	-1.535847e-05	-0.00010743171	6.324437e-05	6.2668696e-06	0.0005198233	-0.00013488835	-2.1626707e-05
1.500134443174604e-10	-0.04136601	-0.09848777	-0.0015550685	-7.7930863e-20	8.4741235e-20	-1.6267212e-19	-0.001102898	-0.002688164	-8.873464e-05	0.0003563294	0.0007740089	3.649108e-05	-0.0014592274	-0.0034621728	-0.00012522563
1.6000379402292117e-10	-0.049297925	0.11512735	-0.011078654	-8.362464e-20	8.465357e-20	-1.6827821e-19	-0.0013653282	0.0029548495	-0.0005877294	0.00030180355	-0.0010896442	0.00025778264	-0.0016671314	0.0040444937	-0.0008455105
1.700056060111307e-10	0.40285972	0.29320785	-0.14856689	-1.3212424e-19	6.0610076e-20	-1.9273432e-19	0.009348072	0.007568555	-0.003422726	-0.0030839178	-0.0021432382	0.0034197578	0.01243199	0.009711793	-0.006842486
1.80008827373419e-10	0.10176886	-0.4740335	-0.067434266	-1.8226776e-19	2.8062425e-20	-2.1033019e-19	0.0022497382	-0.010619018	-0.00031612476	-0.00087216543	0.004057198	0.0015462041	0.0031219032	-0.014676217	-0.0018623285
1.900097549032953e-10	0.18113299	-0.48639017	-0.0034926813	-1.8452263e-19	2.613619e-20	-2.1065881e-19	0.0040026605	-0.010754209	-1.7377373e-05	-0.001539288	0.00413933	7.976708e-05	0.005541947	-0.014893538	-9.7144395e-05
2.0001616793075783e-10	0.14159386	-0.36957404	-0.00030369093	-1.8500563e-19	2.5649094e-20	-2.1065473e-19	0.003089156	-0.008076595	-3.7657446e-06	-0.0012331235	0.003225418	6.9350936e-06	0.004322279	-0.011302011	-1.0700896e-05
2.100129240900965e-10	0.09544597	-0.24869332	1.6650067e-05	-1.8546925e-19	2.5205308e-20	-2.1067457e-19	0.0020358916	-0.0053151352	-2.0281877e-06	-0.00087038806	0.0022734622	-3.296882e-07	0.0029062792	-0.007588599	-1.6987324e-06
2.2001111205065933e-10	0.05374411	-0.14055109	0.00016986267	-1.858143e-19	2.4895138e-20	-2.1070944e-19	0.0010876907	-0.002850465	-5.2456744e-07	-0.00054034806	0.001416773	-3.8091093e-06	0.0016280375	-0.0042672385	3.2850076e-06
2.3000496433790817e-10	0.01982474	-0.052182343	0.00025154668	-1.8603693e-19	2.4710693e-20	-2.107476e-19	0.000318598	-0.0008402623	5.487818e-07	-0.000270393	0.00071350945	-5.6810677e-06	0.0005889926	-0.0015537723	6.230315e-06
2.400106419157993e-10	-0.00599132	0.015906027	0.00027853326	-1.8616734e-19	2.4614402e-20	-2.1078175e-19	-0.00026547536	0.00070633413	1.0720105e-06	-6.3952364e-05	0.00016978013	-6.3134357e-06	-0.00020152284	0.00053655356	7.385388e-06
2.500070279525373e-10	-0.024815982	0.06638148	0.00027503847	-1.8623904e-19	2.4570146e-20	-2.1080919e-19	-0.00069061667	0.0018516283	1.222128e-06	8.720026e-05	-0.00023430446	-6.2480103e-06	-0.00077781687	0.0020859323	7.4701384e-06
2.600022059877532e-10	-0.03824804	0.10309392	0.00025946883	-1.8627716e-19	2.4552957e-20	-2.1083011e-19	-0.0009935033	0.0026840125	1.1909578e-06	0.00019545863	-0.0005287225	-5.903188e-06	-0.0011889618	0.003212735	7.094117e-06
2.7001008429463843e-10	-0.047721982	0.129559	0.00024159045	-1.8629706e-19	2.4548565e-20	-2.1084564e-19	-0.0012068101	0.0032837652	1.096254e-06	0.00027210393	-0.0007412065	-5.5022538e-06	-0.0014789132	0.0040249717	6.5986533e-06
2.800026382538594e-10	-0.054329354	0.14849545	0.00022552587	-1.8630734e-19	2.4549596e-20	-2.1085693e-19	-0.0013553225	0.0037127836	9.934884e-07	0.0003257829	-0.00089334766	-5.140668e-06	-0.0016811062	0.0046061315	6.1339233e-06
2.9001191383195115e-10	-0.0589165	0.16206458	0.00021240982	-1.8631261e-19	2.455248e-20	-2.1086509e-19	-0.0014582067	0.004020173	9.034411e-07	0.00036324293	-0.0010023945	-4.8440415e-06	-0.00182145	0.0050225677	5.7474244e-06
3.00015945431428e-10	-0.06206278	0.17176172	0.00020226346	-1.8631534e-19	2.455566e-20	-2.10871e-19	-0.0015285695	0.0042398646	8.3021587e-07	0.00038911487	-0.0010803153	-4.614005e-06	-0.0019176835	0.00532018	5.4447446e-06
3.100035738767796e-10	-0.064189136	0.17869057	0.00019461293	-1.8631675e-19	2.4558498e-20	-2.1087525e-19	-0.0015759189	0.0043968773	7.7398727e-07	0.00040677458	-0.0011359628	-4.4412445e-06	-0.0019826922	0.00553284	5.2154064e-06
3.200017449966528e-10	-0.06559915	0.18366121	0.00018890297	-1.8631752e-19	2.4560836e-20	-2.1087835e-19	-0.0016071107	0.004509568	7.316994e-07	0.00041866308	-0.0011758449	-4.3117907e-06	-0.0020257728	0.0056854133	5.0433446e-06
3.3000077249236675e-10	-0.06650036	0.1872289	0.00018469895	-1.8631796e-19	2.4562668e-20	-2.1088062e-19	-0.001626824	0.004590511	7.011404e-07	0.00042644943	-0.0012044271	-4.216563e-06	-0.0020532738	0.005794938	4.917383e-06
3.4000209502133996e-10	-0.06704118	0.18979585	0.0001815814	-1.8631817e-19	2.4564073e-20	-2.1088224e-19	-0.0016384134	0.0046488065	6.770133e-07	0.00043132794	-0.0012249466	-4.145317e-06	-0.0020697424	0.0058737528	4.822854e-06
3.500034334308418e-10	-0.06732641	0.19164795	0.00017927568	-1.8631831e-19	2.4565141e-20	-2.1088345e-19	-0.0016442426	0.0046909275	6.611808e-07	0.0004341449	-0.0012397057	-4.0936284e-06	-0.002078387	0.0059306337	4.7551002e-06
3.6000767248080983e-10	-0.06743057	0.19299029	0.00017756148	-1.8631844e-19	2.456595e-20	-2.1088439e-19	-0.0016459906	0.004721516	6.495975e-07	0.0004355001	-0.0012503564	-4.054513e-06	-0.002081492	0.0059718722	4.7041103e-06
3.700081761032072e-10	-0.06740642	0.19396791	0.00017626074	-1.863185e-19	2.4566557e-20	-2.1088506e-19	-0.0016448433	0.0047438517	6.39644e-07	0.00043581886	-0.0012580677	-4.0249433e-06	-0.0020806612	0.0060019186	4.664529e-06
3.800015664535679e-10	-0.06729143	0.19468513	0.00017525879	-1.8631863e-19	2.456702e-20	-2.1088565e-19	-0.0016416493	0.004760294	6.330956e-07	0.0004354042	-0.0012636809	-4.001893e-06	-0.0020770552	0.0060239756	4.6351925e-06
3.9000904254205935e-10	-0.06711183	0.19521736	0.00017447713	-1.8631868e-19	2.4567382e-20	-2.1088607e-19	-0.0016370034	0.004772554	6.2788604e-07	0.00043446803	-0.0012678034	-3.9846636e-06	-0.0020714686	0.0060403575	4.612142e-06
4.000028103109902e-10	-0.066886924	0.19561628	0.00017384336	-1.8631874e-19	2.4567666e-20	-2.108864e-19	-0.0016313335	0.004781794	6.2451e-07	0.00043316535	-0.001270852	-3.9699953e-06	-0.0020644986	0.006052646	4.5942143e-06
4.1000531397597773e-10	-0.066629775	0.19592054	0.00017329711	-1.8631878e-19	2.4567896e-20	-2.1088667e-19	-0.0016249358	0.004788894	6.2107574e-07	0.00043160157	-0.0012731383	-3.9574225e-06	-0.0020565377	0.006062033	4.578382e-06
4.200102777755983e-10	-0.06634975	0.19615687	0.00017285046	-1.8631884e-19	2.4568088e-20	-2.1088693e-19	-0.0016180268	0.004794455	6.192713e-07	0.00042985365	-0.0012748777	-3.947178e-06	-0.0020478806	0.0060693333	4.5667402e-06
4.300066456480857e-10	-0.066054136	0.1963444	0.0001724219	-1.8631896e-19	2.4568248e-20	-2.108872e-19	-0.0016107652	0.004798908	6.160699e-07	0.00042797817	-0.0012762249	-3.9378647e-06	-0.0020387429	0.0060751336	4.5537017e-06
4.4000978959306003e-10	-0.06574718	0.19649716	0.00017206276	-1.86319e-19	2.4568392e-20	-2.108874e-19	-0.0016032495	0.004802577	6.156333e-07	0.00042601046	-0.0012772923	-3.9287843e-06	-0.0020292602	0.006079869	4.5446213e-06
4.5000120865372065e-10	-0.0654328	0.19662473	0.00017171871	-1.8631905e-19	2.4568518e-20	-2.1088756e-19	-0.001595566	0.004805672	6.1368337e-07	0.00042398268	-0.0012781584	-3.921101e-06	-0.0020195483	0.0060838303	4.535308e-06
4.6001010299960793e-10	-0.065112606	0.19673453	0.00017137769	-1.8631912e-19	2.4568633e-20	-2.1088776e-19	-0.0015877532	0.0048083654	6.12461e-07	0.00042190732	-0.0012788818	-3.913883e-06	-0.0020096614	0.0060872473	4.5262277e-06
4.700061356794248e-10	-0.06478913	0.19683109	0.00017104873	-1.8631916e-19	2.456874e-20	-2.108879e-19	-0.0015798667	0.0048107593	6.1120954e-07	0.0004198051	-0.0012794997	-3.9061997e-06	-0.001999672	0.006090259	4.5171473e-06
4.800040536936049e-10	-0.06446322	0.1969183	0.00017072883	-1.8631925e-19	2.4568846e-20	-2.108881e-19	-0.0015719291	0.004812938	6.1059836e-07	0.00041768255	-0.0012800428	-3.8985163e-06	-0.0019896114	0.006092981	4.509464e-06
4.900105976593434e-10	-0.06413561	0.19699864	0.00017040288	-1.8631928e-19	2.4568943e-20	-2.1088822e-19	-0.001563949	0.00481496	6.086193e-07	0.00041554545	-0.0012805318	-3.8910657e-06	-0.0019794935	0.0060954913	4.5001507e-06
5e-10	-0.063807644	0.19707382	0.00017005885	-1.8631933e-19	2.456904e-20	-2.1088837e-19	-0.0015559625	0.004816863	6.079208e-07	0.00041340484	-0.0012809808	-3.883615e-06	-0.0019693677	0.006097844	4.491536e-06
